Partenza,Destinazione,Peso del link
Vicenza,Teramo,0.0
Vicenza,Pescara,0.0
Vicenza,Chieti,0.0
Vicenza,Isernia,0.0
Vicenza,Lecce,0.0
Vicenza,Potenza,0.0
Vicenza,Matera,0.0
Vicenza,Sassari,0.0
Vicenza,Nuoro,0.0
Vicenza,Cagliari,0.0
Vicenza,Oristano,0.0
Vicenza,Cosenza,0.0
Vicenza,Massa,0.0
Vicenza,Benevento,0.0
Vicenza,Caserta,0.0
Vicenza,Lucca,0.0
Vicenza,Vicenza,0.0
Vicenza,Belluno,7799984.236205686
Vicenza,Crotone,0.0
Vicenza,Salerno,0.0
Vicenza,Prato,0.0
Vicenza,Napoli,4420416.703605526
Vicenza,Avellino,0.0
Vicenza,Verona,55095789.04611822
Vicenza,Reggio di Calabria,0.0
Vicenza,Padova,115939100.23840491
Vicenza,Campobasso,0.0
Vicenza,Vibo Valentia,0.0
Vicenza,Arezzo,0.0
Vicenza,Catanzaro,0.0
Vicenza,Pistoia,0.0
Vicenza,Firenze,10273297.752703287
Vicenza,Monza,18545766.34827691
Vicenza,Livorno,0.0
Vicenza,Venezia,24801221.146799177
Vicenza,Rovigo,9687330.88457656
Vicenza,Pisa,0.0
Vicenza,Catania,0.0
Vicenza,Trieste,0.0
Vicenza,Foggia,0.0
Vicenza,Caltanissetta,0.0
Vicenza,Bari,0.0
Vicenza,Siena,0.0
Vicenza,Udine,11372784.821501467
Vicenza,Taranto,0.0
Vicenza,Siracusa,0.0
Vicenza,Enna,0.0
Vicenza,Trapani,0.0
Vicenza,Agrigento,0.0
Vicenza,Grosseto,0.0
Vicenza,Brindisi,0.0
Vicenza,Ragusa,0.0
Vicenza,Perugia,4153849.6232063673
Vicenza,Terni,0.0
Vicenza,Fermo,0.0
Vicenza,Messina,0.0
Vicenza,Palermo,0.0
Vicenza,Barletta,0.0
Vicenza,Forlì,6767228.5870954385
Vicenza,Pordenone,14775985.786546169
Vicenza,Rimini,0.0
Vicenza,Parma,12932689.528380435
Vicenza,Macerata,0.0
Vicenza,Modena,30010315.44401851
Vicenza,Latina,0.0
Vicenza,Ferrara,11966534.547614923
Vicenza,Bologna,39326536.52191106
Vicenza,Pesaro,5559313.24784764
Vicenza,Ancona,6552663.880745073
Vicenza,Piacenza,6884855.401707832
Vicenza,Ascoli Piceno,0.0
Vicenza,Reggio nell'Emilia,25119114.16779897
Vicenza,Rieti,0.0
Vicenza,Roma,5787839.673111959
Vicenza,Ravenna,7409553.892248173
Vicenza,Frosinone,0.0
Vicenza,Novara,7224043.641286032
Vicenza,Alessandria,4167797.779196303
Vicenza,Viterbo,0.0
Vicenza,Asti,0.0
Vicenza,Biella,0.0
Vicenza,Cusio,0.0
Vicenza,Torino,29227340.28382694
Vicenza,Cuneo,5176562.817018346
Vicenza,Vercelli,0.0
Vicenza,Savona,0.0
Vicenza,Genova,6139164.815339448
Vicenza,Imperia,0.0
Belluno,La Spezia,0.0
Belluno,Varese,0.0
Belluno,Como,0.0
Belluno,Lecco,0.0
Belluno,Sondrio,0.0
Belluno,Milano,4458069.160616738
Belluno,Bergamo,0.0
Belluno,Brescia,5209039.24752934
Belluno,Pavia,0.0
Belluno,Lodi,0.0
Belluno,Cremona,0.0
Belluno,Mantova,0.0
Belluno,Bolzano,0.0
Belluno,Trento,0.0
Belluno,Treviso,8176050.320192623
Belluno,Gorizia,0.0
Belluno,L'Aquila,0.0
Belluno,Teramo,0.0
Belluno,Pescara,0.0
Belluno,Chieti,0.0
Belluno,Isernia,0.0
Belluno,Lecce,0.0
Belluno,Potenza,0.0
Belluno,Matera,0.0
Belluno,Sassari,0.0
Belluno,Nuoro,0.0
Belluno,Cagliari,0.0
Belluno,Oristano,0.0
Belluno,Cosenza,0.0
Belluno,Massa,0.0
Belluno,Benevento,0.0
Belluno,Caserta,0.0
Belluno,Lucca,0.0
Belluno,Vicenza,7799984.236205686
Belluno,Belluno,0.0
Belluno,Crotone,0.0
Belluno,Salerno,0.0
Belluno,Prato,0.0
Belluno,Napoli,0.0
Belluno,Avellino,0.0
Belluno,Verona,0.0
Belluno,Reggio di Calabria,0.0
Belluno,Padova,5216961.179806716
Belluno,Campobasso,0.0
Belluno,Vibo Valentia,0.0
Belluno,Arezzo,0.0
Belluno,Catanzaro,0.0
Belluno,Pistoia,0.0
Belluno,Firenze,0.0
Belluno,Monza,0.0
Belluno,Livorno,0.0
Belluno,Venezia,0.0
Belluno,Rovigo,0.0
Belluno,Pisa,0.0
Belluno,Catania,0.0
Belluno,Trieste,0.0
Belluno,Foggia,0.0
Belluno,Caltanissetta,0.0
Belluno,Bari,0.0
Belluno,Siena,0.0
Belluno,Udine,0.0
Belluno,Taranto,0.0
Belluno,Siracusa,0.0
Belluno,Enna,0.0
Belluno,Trapani,0.0
Belluno,Agrigento,0.0
Belluno,Grosseto,0.0
Belluno,Brindisi,0.0
Belluno,Ragusa,0.0
Belluno,Perugia,0.0
Belluno,Terni,0.0
Belluno,Fermo,0.0
Belluno,Messina,0.0
Belluno,Palermo,0.0
Belluno,Barletta,0.0
Belluno,Forlì,0.0
Belluno,Pordenone,4615539.234344439
Belluno,Rimini,0.0
Belluno,Parma,0.0
Belluno,Macerata,0.0
Belluno,Modena,0.0
Belluno,Latina,0.0
Belluno,Ferrara,0.0
Belluno,Bologna,0.0
Belluno,Pesaro,0.0
Belluno,Ancona,0.0
Belluno,Piacenza,0.0
Belluno,Ascoli Piceno,0.0
Belluno,Reggio nell'Emilia,0.0
Belluno,Rieti,0.0
Belluno,Roma,0.0
Belluno,Ravenna,0.0
Belluno,Frosinone,0.0
Belluno,Novara,0.0
Belluno,Alessandria,0.0
Belluno,Viterbo,0.0
Belluno,Asti,0.0
Belluno,Biella,0.0
Belluno,Cusio,0.0
Belluno,Torino,0.0
Belluno,Cuneo,0.0
Belluno,Vercelli,0.0
Belluno,Savona,0.0
Belluno,Genova,0.0
Belluno,Imperia,0.0
Crotone,La Spezia,0.0
Crotone,Varese,0.0
Crotone,Como,0.0
Crotone,Lecco,0.0
Crotone,Sondrio,0.0
Crotone,Milano,0.0
Crotone,Bergamo,0.0
Crotone,Brescia,0.0
Crotone,Pavia,0.0
Crotone,Lodi,0.0
Crotone,Cremona,0.0
Crotone,Mantova,0.0
Crotone,Bolzano,0.0
Crotone,Trento,0.0
Crotone,Treviso,0.0
Crotone,Gorizia,0.0
Crotone,L'Aquila,0.0
Crotone,Teramo,0.0
Crotone,Pescara,0.0
Crotone,Chieti,0.0
Crotone,Isernia,0.0
Crotone,Lecce,0.0
Crotone,Potenza,0.0
Crotone,Matera,0.0
Crotone,Sassari,0.0
Crotone,Nuoro,0.0
Crotone,Cagliari,0.0
Crotone,Oristano,0.0
Crotone,Cosenza,0.0
Crotone,Massa,0.0
Crotone,Benevento,0.0
Crotone,Caserta,0.0
Crotone,Lucca,0.0
Crotone,Vicenza,0.0
Crotone,Belluno,0.0
Crotone,Crotone,0.0
Crotone,Salerno,0.0
Crotone,Prato,0.0
Crotone,Napoli,0.0
Crotone,Avellino,0.0
Crotone,Verona,0.0
Crotone,Reggio di Calabria,0.0
Crotone,Padova,0.0
Crotone,Campobasso,0.0
Crotone,Vibo Valentia,0.0
Crotone,Arezzo,0.0
Crotone,Catanzaro,0.0
Crotone,Pistoia,0.0
Crotone,Firenze,0.0
Crotone,Monza,0.0
Crotone,Livorno,0.0
Crotone,Venezia,0.0
Crotone,Rovigo,0.0
Crotone,Pisa,0.0
Crotone,Catania,0.0
Crotone,Trieste,0.0
Crotone,Foggia,0.0
Crotone,Caltanissetta,0.0
Crotone,Bari,0.0
Crotone,Siena,0.0
Crotone,Udine,0.0
Crotone,Taranto,0.0
Crotone,Siracusa,0.0
Crotone,Enna,0.0
Crotone,Trapani,0.0
Crotone,Agrigento,0.0
Crotone,Grosseto,0.0
Crotone,Brindisi,0.0
Crotone,Ragusa,0.0
Crotone,Perugia,0.0
Crotone,Terni,0.0
Crotone,Fermo,0.0
Crotone,Messina,0.0
Crotone,Palermo,0.0
Crotone,Barletta,0.0
Crotone,Forlì,0.0
Crotone,Pordenone,0.0
Crotone,Rimini,0.0
Crotone,Parma,0.0
Crotone,Macerata,0.0
Crotone,Modena,0.0
Crotone,Latina,0.0
Crotone,Ferrara,0.0
Crotone,Bologna,0.0
Crotone,Pesaro,0.0
Crotone,Ancona,0.0
Crotone,Piacenza,0.0
Crotone,Ascoli Piceno,0.0
Crotone,Reggio nell'Emilia,0.0
Crotone,Rieti,0.0
Crotone,Roma,0.0
Crotone,Ravenna,0.0
Crotone,Frosinone,0.0
Crotone,Novara,0.0
Crotone,Alessandria,0.0
Crotone,Viterbo,0.0
Crotone,Asti,0.0
Crotone,Biella,0.0
Crotone,Cusio,0.0
Crotone,Torino,0.0
Crotone,Cuneo,0.0
Crotone,Vercelli,0.0
Crotone,Savona,0.0
Crotone,Genova,0.0
Crotone,Imperia,0.0
Salerno,La Spezia,0.0
Salerno,Varese,0.0
Salerno,Como,0.0
Salerno,Lecco,0.0
Salerno,Sondrio,0.0
Salerno,Milano,0.0
Salerno,Bergamo,0.0
Salerno,Brescia,0.0
Salerno,Pavia,0.0
Salerno,Lodi,0.0
Salerno,Cremona,0.0
Salerno,Mantova,0.0
Salerno,Bolzano,0.0
Salerno,Trento,0.0
Salerno,Treviso,0.0
Salerno,Gorizia,0.0
Salerno,L'Aquila,0.0
Salerno,Teramo,0.0
Salerno,Pescara,0.0
Salerno,Chieti,0.0
Salerno,Isernia,0.0
Salerno,Lecce,0.0
Salerno,Potenza,0.0
Salerno,Matera,0.0
Salerno,Sassari,0.0
Salerno,Nuoro,0.0
Salerno,Cagliari,0.0
Salerno,Oristano,0.0
Salerno,Cosenza,0.0
Salerno,Massa,0.0
Salerno,Benevento,0.0
Salerno,Caserta,0.0
Salerno,Lucca,0.0
Salerno,Vicenza,0.0
Salerno,Belluno,0.0
Salerno,Crotone,0.0
Salerno,Salerno,0.0
Salerno,Prato,0.0
Salerno,Napoli,7965942.653357206
Salerno,Avellino,0.0
Salerno,Verona,0.0
Salerno,Reggio di Calabria,0.0
Salerno,Padova,0.0
Salerno,Campobasso,0.0
Salerno,Vibo Valentia,0.0
Salerno,Arezzo,0.0
Salerno,Catanzaro,0.0
Salerno,Pistoia,0.0
Salerno,Firenze,0.0
Salerno,Monza,0.0
Salerno,Livorno,0.0
Salerno,Venezia,0.0
Salerno,Rovigo,0.0
Salerno,Pisa,0.0
Salerno,Catania,0.0
Salerno,Trieste,0.0
Salerno,Foggia,0.0
Salerno,Caltanissetta,0.0
Salerno,Bari,0.0
Salerno,Siena,0.0
Salerno,Udine,0.0
Salerno,Taranto,0.0
Salerno,Siracusa,0.0
Salerno,Enna,0.0
Salerno,Trapani,0.0
Salerno,Agrigento,0.0
Salerno,Grosseto,0.0
Salerno,Brindisi,0.0
Salerno,Ragusa,0.0
Salerno,Perugia,0.0
Salerno,Terni,0.0
Salerno,Fermo,0.0
Salerno,Messina,0.0
Salerno,Palermo,0.0
Salerno,Barletta,0.0
Salerno,Forlì,0.0
Salerno,Pordenone,0.0
Salerno,Rimini,0.0
Salerno,Parma,0.0
Salerno,Macerata,0.0
Salerno,Modena,0.0
Salerno,Latina,0.0
Salerno,Ferrara,0.0
Salerno,Bologna,0.0
Salerno,Pesaro,0.0
Salerno,Ancona,0.0
Salerno,Piacenza,0.0
Salerno,Ascoli Piceno,0.0
Salerno,Reggio nell'Emilia,0.0
Salerno,Rieti,0.0
Salerno,Roma,0.0
Salerno,Ravenna,0.0
Salerno,Frosinone,0.0
Salerno,Novara,0.0
Salerno,Alessandria,0.0
Salerno,Viterbo,0.0
Salerno,Asti,0.0
Salerno,Biella,0.0
Salerno,Cusio,0.0
Salerno,Torino,0.0
Salerno,Cuneo,0.0
Salerno,Vercelli,0.0
Salerno,Savona,0.0
Salerno,Genova,0.0
Salerno,Imperia,0.0
Prato,La Spezia,0.0
Prato,Varese,0.0
Prato,Como,0.0
Prato,Lecco,0.0
Prato,Sondrio,0.0
Prato,Milano,0.0
Prato,Bergamo,0.0
Prato,Brescia,0.0
Prato,Pavia,0.0
Prato,Lodi,0.0
Prato,Cremona,0.0
Prato,Mantova,0.0
Prato,Bolzano,0.0
Prato,Trento,0.0
Prato,Treviso,0.0
Prato,Gorizia,0.0
Prato,L'Aquila,0.0
Prato,Teramo,0.0
Prato,Pescara,0.0
Prato,Chieti,0.0
Prato,Isernia,0.0
Prato,Lecce,0.0
Prato,Potenza,0.0
Prato,Matera,0.0
Prato,Sassari,0.0
Prato,Nuoro,0.0
Prato,Cagliari,0.0
Prato,Oristano,0.0
Prato,Cosenza,0.0
Prato,Massa,0.0
Prato,Benevento,0.0
Prato,Caserta,0.0
Prato,Lucca,0.0
Prato,Vicenza,0.0
Prato,Belluno,0.0
Prato,Crotone,0.0
Prato,Salerno,0.0
Prato,Prato,0.0
Prato,Napoli,0.0
Prato,Avellino,0.0
Prato,Verona,0.0
Prato,Reggio di Calabria,0.0
Prato,Padova,0.0
Prato,Campobasso,0.0
Prato,Vibo Valentia,0.0
Prato,Arezzo,0.0
Prato,Catanzaro,0.0
Prato,Pistoia,0.0
Prato,Firenze,4459466.014223879
Prato,Monza,0.0
Prato,Livorno,0.0
Prato,Venezia,0.0
Prato,Rovigo,0.0
Prato,Pisa,0.0
Prato,Catania,0.0
Prato,Trieste,0.0
Prato,Foggia,0.0
Prato,Caltanissetta,0.0
Prato,Bari,0.0
Prato,Siena,0.0
Prato,Udine,0.0
Prato,Taranto,0.0
Prato,Siracusa,0.0
Prato,Enna,0.0
Prato,Trapani,0.0
Prato,Agrigento,0.0
Prato,Grosseto,0.0
Prato,Brindisi,0.0
Prato,Ragusa,0.0
Prato,Perugia,0.0
Prato,Terni,0.0
Prato,Fermo,0.0
Prato,Messina,0.0
Prato,Palermo,0.0
Prato,Barletta,0.0
Prato,Forlì,0.0
Prato,Pordenone,0.0
Prato,Rimini,0.0
Prato,Parma,0.0
Prato,Macerata,0.0
Prato,Modena,0.0
Prato,Latina,0.0
Prato,Ferrara,0.0
Prato,Bologna,0.0
Prato,Pesaro,0.0
Prato,Ancona,0.0
Prato,Piacenza,0.0
Prato,Ascoli Piceno,0.0
Prato,Reggio nell'Emilia,0.0
Prato,Rieti,0.0
Prato,Roma,0.0
Prato,Ravenna,0.0
Prato,Frosinone,0.0
Prato,Novara,0.0
Prato,Alessandria,0.0
Prato,Viterbo,0.0
Prato,Asti,0.0
Prato,Biella,0.0
Prato,Cusio,0.0
Prato,Torino,0.0
Prato,Cuneo,0.0
Prato,Vercelli,0.0
Prato,Savona,0.0
Prato,Genova,0.0
Prato,Imperia,0.0
Napoli,La Spezia,0.0
Napoli,Varese,0.0
Napoli,Como,0.0
Napoli,Lecco,0.0
Napoli,Sondrio,0.0
Napoli,Milano,6409329.597561814
Napoli,Bergamo,4109985.6633797265
Napoli,Brescia,5471929.598743909
Napoli,Pavia,0.0
Napoli,Lodi,0.0
Napoli,Cremona,0.0
Napoli,Mantova,0.0
Napoli,Bolzano,0.0
Napoli,Trento,0.0
Napoli,Treviso,0.0
Napoli,Gorizia,0.0
Napoli,L'Aquila,0.0
Napoli,Teramo,0.0
Napoli,Pescara,0.0
Napoli,Chieti,4086755.760172727
Napoli,Isernia,0.0
Napoli,Lecce,0.0
Napoli,Potenza,0.0
Napoli,Matera,0.0
Napoli,Sassari,0.0
Napoli,Nuoro,0.0
Napoli,Cagliari,0.0
Napoli,Oristano,0.0
Napoli,Cosenza,0.0
Napoli,Massa,0.0
Napoli,Benevento,0.0
Napoli,Caserta,12849321.535946276
Napoli,Lucca,0.0
Napoli,Vicenza,4420416.703605526
Napoli,Belluno,0.0
Napoli,Crotone,0.0
Napoli,Salerno,7965942.653357206
Napoli,Prato,0.0
Napoli,Napoli,0.0
Napoli,Avellino,6248615.703570984
Napoli,Verona,0.0
Napoli,Reggio di Calabria,0.0
Napoli,Padova,0.0
Napoli,Campobasso,0.0
Napoli,Vibo Valentia,0.0
Napoli,Arezzo,0.0
Napoli,Catanzaro,0.0
Napoli,Pistoia,0.0
Napoli,Firenze,0.0
Napoli,Monza,0.0
Napoli,Livorno,0.0
Napoli,Venezia,0.0
Napoli,Rovigo,0.0
Napoli,Pisa,0.0
Napoli,Catania,0.0
Napoli,Trieste,0.0
Napoli,Foggia,0.0
Napoli,Caltanissetta,0.0
Napoli,Bari,0.0
Napoli,Siena,0.0
Napoli,Udine,0.0
Napoli,Taranto,0.0
Napoli,Siracusa,0.0
Napoli,Enna,0.0
Napoli,Trapani,0.0
Napoli,Agrigento,0.0
Napoli,Grosseto,0.0
Napoli,Brindisi,0.0
Napoli,Ragusa,0.0
Napoli,Perugia,0.0
Napoli,Terni,0.0
Napoli,Fermo,0.0
Napoli,Messina,0.0
Napoli,Palermo,0.0
Napoli,Barletta,0.0
Napoli,Forlì,0.0
Napoli,Pordenone,0.0
Napoli,Rimini,0.0
Napoli,Parma,0.0
Napoli,Macerata,0.0
Napoli,Modena,0.0
Napoli,Latina,0.0
Napoli,Ferrara,0.0
Napoli,Bologna,4825583.09187414
Napoli,Pesaro,0.0
Napoli,Ancona,0.0
Napoli,Piacenza,0.0
Napoli,Ascoli Piceno,0.0
Napoli,Reggio nell'Emilia,0.0
Napoli,Rieti,0.0
Napoli,Roma,6200495.143733033
Napoli,Ravenna,0.0
Napoli,Frosinone,5276384.6657010345
Napoli,Novara,0.0
Napoli,Alessandria,0.0
Napoli,Viterbo,0.0
Napoli,Asti,0.0
Napoli,Biella,0.0
Napoli,Cusio,0.0
Napoli,Torino,6168460.094459145
Napoli,Cuneo,0.0
Napoli,Vercelli,0.0
Napoli,Savona,0.0
Napoli,Genova,0.0
Napoli,Imperia,0.0
Avellino,La Spezia,0.0
Avellino,Varese,0.0
Avellino,Como,0.0
Avellino,Lecco,0.0
Avellino,Sondrio,0.0
Avellino,Milano,0.0
Avellino,Bergamo,0.0
Avellino,Brescia,0.0
Avellino,Pavia,0.0
Avellino,Lodi,0.0
Avellino,Cremona,0.0
Avellino,Mantova,0.0
Avellino,Bolzano,0.0
Avellino,Trento,0.0
Avellino,Treviso,0.0
Avellino,Gorizia,0.0
Avellino,L'Aquila,0.0
Avellino,Teramo,0.0
Avellino,Pescara,0.0
Avellino,Chieti,0.0
Avellino,Isernia,0.0
Avellino,Lecce,0.0
Avellino,Potenza,0.0
Avellino,Matera,0.0
Avellino,Sassari,0.0
Avellino,Nuoro,0.0
Avellino,Cagliari,0.0
Avellino,Oristano,0.0
Avellino,Cosenza,0.0
Avellino,Massa,0.0
Avellino,Benevento,0.0
Avellino,Caserta,0.0
Avellino,Lucca,0.0
Avellino,Vicenza,0.0
Avellino,Belluno,0.0
Avellino,Crotone,0.0
Avellino,Salerno,0.0
Avellino,Prato,0.0
Avellino,Napoli,6248615.703570984
Avellino,Avellino,0.0
Avellino,Verona,0.0
Avellino,Reggio di Calabria,0.0
Avellino,Padova,0.0
Avellino,Campobasso,0.0
Avellino,Vibo Valentia,0.0
Avellino,Arezzo,0.0
Avellino,Catanzaro,0.0
Avellino,Pistoia,0.0
Avellino,Firenze,0.0
Avellino,Monza,0.0
Avellino,Livorno,0.0
Avellino,Venezia,0.0
Avellino,Rovigo,0.0
Avellino,Pisa,0.0
Avellino,Catania,0.0
Avellino,Trieste,0.0
Avellino,Foggia,0.0
Avellino,Caltanissetta,0.0
Avellino,Bari,0.0
Avellino,Siena,0.0
Avellino,Udine,0.0
Avellino,Taranto,0.0
Avellino,Siracusa,0.0
Avellino,Enna,0.0
Avellino,Trapani,0.0
Avellino,Agrigento,0.0
Avellino,Grosseto,0.0
Avellino,Brindisi,0.0
Avellino,Ragusa,0.0
Avellino,Perugia,0.0
Avellino,Terni,0.0
Avellino,Fermo,0.0
Avellino,Messina,0.0
Avellino,Palermo,0.0
Avellino,Barletta,0.0
Avellino,Forlì,0.0
Avellino,Pordenone,0.0
Avellino,Rimini,0.0
Avellino,Parma,0.0
Avellino,Macerata,0.0
Avellino,Modena,0.0
Avellino,Latina,0.0
Avellino,Ferrara,0.0
Avellino,Bologna,0.0
Avellino,Pesaro,0.0
Avellino,Ancona,0.0
Avellino,Piacenza,0.0
Avellino,Ascoli Piceno,0.0
Avellino,Reggio nell'Emilia,0.0
Avellino,Rieti,0.0
Avellino,Roma,0.0
Avellino,Ravenna,0.0
Avellino,Frosinone,0.0
Avellino,Novara,0.0
Avellino,Alessandria,0.0
Avellino,Viterbo,0.0
Avellino,Asti,0.0
Avellino,Biella,0.0
Avellino,Cusio,0.0
Avellino,Torino,0.0
Avellino,Cuneo,0.0
Avellino,Vercelli,0.0
Avellino,Savona,0.0
Avellino,Genova,0.0
Avellino,Imperia,0.0
Verona,La Spezia,0.0
Verona,Varese,9500816.77709611
Verona,Como,4207701.635181133
Verona,Lecco,7504298.882311578
Verona,Sondrio,0.0
Verona,Milano,29470514.08022372
Verona,Bergamo,24727100.473812446
Verona,Brescia,53970579.15092512
Verona,Pavia,3913622.2863117317
Verona,Lodi,0.0
Verona,Cremona,7755200.043284399
Verona,Mantova,19774635.453966785
Verona,Bolzano,3993770.97428642
Verona,Trento,6107079.026186546
Verona,Treviso,16022685.172506738
Verona,Gorizia,0.0
Verona,L'Aquila,0.0
Verona,Teramo,0.0
Verona,Pescara,0.0
Verona,Chieti,0.0
Verona,Isernia,0.0
Verona,Lecce,0.0
Verona,Potenza,0.0
Verona,Matera,0.0
Verona,Sassari,0.0
Verona,Nuoro,0.0
Verona,Cagliari,0.0
Verona,Oristano,0.0
Verona,Cosenza,0.0
Verona,Massa,0.0
Verona,Benevento,0.0
Verona,Caserta,0.0
Verona,Lucca,0.0
Verona,Vicenza,55095789.04611822
Verona,Belluno,0.0
Verona,Crotone,0.0
Verona,Salerno,0.0
Verona,Prato,0.0
Verona,Napoli,0.0
Verona,Avellino,0.0
Verona,Verona,0.0
Verona,Reggio di Calabria,0.0
Verona,Padova,24373099.7893762
Verona,Campobasso,0.0
Verona,Vibo Valentia,0.0
Verona,Arezzo,0.0
Verona,Catanzaro,0.0
Verona,Pistoia,0.0
Verona,Firenze,5276758.975776041
Verona,Monza,11714193.284899756
Verona,Livorno,0.0
Verona,Venezia,7177634.47497612
Verona,Rovigo,0.0
Verona,Pisa,0.0
Verona,Catania,0.0
Verona,Trieste,0.0
Verona,Foggia,0.0
Verona,Caltanissetta,0.0
Verona,Bari,0.0
Verona,Siena,0.0
Verona,Udine,4182135.1714033484
Verona,Taranto,0.0
Verona,Siracusa,0.0
Verona,Enna,0.0
Verona,Trapani,0.0
Verona,Agrigento,0.0
Verona,Grosseto,0.0
Verona,Brindisi,0.0
Verona,Ragusa,0.0
Verona,Perugia,0.0
Verona,Terni,0.0
Verona,Fermo,0.0
Verona,Messina,0.0
Verona,Palermo,0.0
Verona,Barletta,0.0
Verona,Forlì,0.0
Verona,Pordenone,4906212.241441347
Verona,Rimini,0.0
Verona,Parma,8963097.156049773
Verona,Macerata,0.0
Verona,Modena,18267126.84595511
Verona,Latina,0.0
Verona,Ferrara,5503759.5805464685
Verona,Bologna,20644859.74916176
Verona,Pesaro,0.0
Verona,Ancona,0.0
Verona,Piacenza,4654843.0155022945
Verona,Ascoli Piceno,0.0
Verona,Reggio nell'Emilia,16497188.37140529
Verona,Rieti,0.0
Verona,Roma,0.0
Verona,Ravenna,0.0
Verona,Frosinone,0.0
Verona,Novara,4293109.685860624
Verona,Alessandria,0.0
Verona,Viterbo,0.0
Verona,Asti,0.0
Verona,Biella,0.0
Verona,Cusio,0.0
Verona,Torino,16464049.605648043
Verona,Cuneo,0.0
Verona,Vercelli,0.0
Verona,Savona,0.0
Verona,Genova,0.0
Verona,Imperia,0.0
Reggio di Calabria,La Spezia,0.0
Reggio di Calabria,Varese,0.0
Reggio di Calabria,Como,0.0
Reggio di Calabria,Lecco,0.0
Reggio di Calabria,Sondrio,0.0
Reggio di Calabria,Milano,0.0
Reggio di Calabria,Bergamo,0.0
Reggio di Calabria,Brescia,0.0
Reggio di Calabria,Pavia,0.0
Reggio di Calabria,Lodi,0.0
Reggio di Calabria,Cremona,0.0
Reggio di Calabria,Mantova,0.0
Reggio di Calabria,Bolzano,0.0
Reggio di Calabria,Trento,0.0
Reggio di Calabria,Treviso,0.0
Reggio di Calabria,Gorizia,0.0
Reggio di Calabria,L'Aquila,0.0
Reggio di Calabria,Teramo,0.0
Reggio di Calabria,Pescara,0.0
Reggio di Calabria,Chieti,0.0
Reggio di Calabria,Isernia,0.0
Reggio di Calabria,Lecce,0.0
Reggio di Calabria,Potenza,0.0
Reggio di Calabria,Matera,0.0
Reggio di Calabria,Sassari,0.0
Reggio di Calabria,Nuoro,0.0
Reggio di Calabria,Cagliari,0.0
Reggio di Calabria,Oristano,0.0
Reggio di Calabria,Cosenza,0.0
Reggio di Calabria,Massa,0.0
Reggio di Calabria,Benevento,0.0
Reggio di Calabria,Caserta,0.0
Reggio di Calabria,Lucca,0.0
Reggio di Calabria,Vicenza,0.0
Reggio di Calabria,Belluno,0.0
Reggio di Calabria,Crotone,0.0
Reggio di Calabria,Salerno,0.0
Reggio di Calabria,Prato,0.0
Reggio di Calabria,Napoli,0.0
Reggio di Calabria,Avellino,0.0
Reggio di Calabria,Verona,0.0
Reggio di Calabria,Reggio di Calabria,0.0
Reggio di Calabria,Padova,0.0
Reggio di Calabria,Campobasso,0.0
Reggio di Calabria,Vibo Valentia,0.0
Reggio di Calabria,Arezzo,0.0
Reggio di Calabria,Catanzaro,0.0
Reggio di Calabria,Pistoia,0.0
Reggio di Calabria,Firenze,0.0
Reggio di Calabria,Monza,0.0
Reggio di Calabria,Livorno,0.0
Reggio di Calabria,Venezia,0.0
Reggio di Calabria,Rovigo,0.0
Reggio di Calabria,Pisa,0.0
Reggio di Calabria,Catania,0.0
Reggio di Calabria,Trieste,0.0
Reggio di Calabria,Foggia,0.0
Reggio di Calabria,Caltanissetta,0.0
Reggio di Calabria,Bari,0.0
Reggio di Calabria,Siena,0.0
Reggio di Calabria,Udine,0.0
Reggio di Calabria,Taranto,0.0
Reggio di Calabria,Siracusa,0.0
Reggio di Calabria,Enna,0.0
Reggio di Calabria,Trapani,0.0
Reggio di Calabria,Agrigento,0.0
Reggio di Calabria,Grosseto,0.0
Reggio di Calabria,Brindisi,0.0
Reggio di Calabria,Ragusa,0.0
Reggio di Calabria,Perugia,0.0
Reggio di Calabria,Terni,0.0
Reggio di Calabria,Fermo,0.0
Reggio di Calabria,Messina,0.0
Reggio di Calabria,Palermo,0.0
Reggio di Calabria,Barletta,0.0
Reggio di Calabria,Forlì,0.0
Reggio di Calabria,Pordenone,0.0
Reggio di Calabria,Rimini,0.0
Reggio di Calabria,Parma,0.0
Reggio di Calabria,Macerata,0.0
Reggio di Calabria,Modena,0.0
Reggio di Calabria,Latina,0.0
Reggio di Calabria,Ferrara,0.0
Reggio di Calabria,Bologna,0.0
Reggio di Calabria,Pesaro,0.0
Reggio di Calabria,Ancona,0.0
Reggio di Calabria,Piacenza,0.0
Reggio di Calabria,Ascoli Piceno,0.0
Reggio di Calabria,Reggio nell'Emilia,0.0
Reggio di Calabria,Rieti,0.0
Reggio di Calabria,Roma,0.0
Reggio di Calabria,Ravenna,0.0
Reggio di Calabria,Frosinone,0.0
Reggio di Calabria,Novara,0.0
Reggio di Calabria,Alessandria,0.0
Reggio di Calabria,Viterbo,0.0
Reggio di Calabria,Asti,0.0
Reggio di Calabria,Biella,0.0
Reggio di Calabria,Cusio,0.0
Reggio di Calabria,Torino,0.0
Reggio di Calabria,Cuneo,0.0
Reggio di Calabria,Vercelli,0.0
Reggio di Calabria,Savona,0.0
Reggio di Calabria,Genova,0.0
Reggio di Calabria,Imperia,0.0
Padova,La Spezia,0.0
Padova,Varese,9674035.339545809
